allow_commercial,analysis_method,announcement_date,available_in_zeroeval,benchmark_id,benchmark_name,categories,country,created_at,data_type,description,fine_tuned_from_model_id,implementation_link,is_self_reported,knowledge_cutoff,language,license_id,max_score,modality,model_benchmark_id,model_family_id,model_id,multilingual,multimodal,name,normalized_score,organization_country,organization_description,organization_id,organization_name,organization_website,paper_link,param_count,parent_benchmark_id,provider_id,release_date,score,self_reported_source_link,source_api_ref,source_paper,source_playground,source_repo_link,source_scorecard_blog_link,source_weights_link,training_tokens,updated_at,verification_date,verification_hardware,verification_notes,verification_provider_id,verified,verified_by_llmstats,website
,,,,codegolf-v2.2,,['code'],,2025-07-19T19:56:13.778275+00:00,benchmark_definition,Codegolf v2.2 benchmark,,,,,en,,1.0,text,,,,False,,Codegolf v2.2,,,,,,,,,,,,,,,,,,,,,2025-07-19T19:56:13.778275+00:00,,,,,False,,
,,,,collie,,"['language', 'reasoning', 'writing']",,2025-07-19T19:56:15.250323+00:00,benchmark_definition,"COLLIE is a grammar-based framework for systematic construction of constrained text generation tasks. It allows specification of rich, compositional constraints across diverse generation levels and modeling challenges including language understanding, logical reasoning, and semantic planning. The COLLIE-v1 dataset contains 2,080 instances across 13 constraint structures.",,,,,en,,1.0,text,,,,False,,COLLIE,,,,,,,https://arxiv.org/abs/2307.08689,,,,,,,,,,,,,,2025-07-19T19:56:15.250323+00:00,,,,,False,,
,,,,common-voice-15,,"['audio', 'speech-to-text', 'language']",,2025-07-19T19:56:14.830793+00:00,benchmark_definition,"Common Voice is a massively-multilingual collection of transcribed speech intended for speech technology research and development. Version 15.0 contains 28,750 recorded hours across 114 languages, consisting of crowdsourced voice recordings with corresponding transcriptions.",,,,,en,,100.0,audio,,,,True,,Common Voice 15,,,,,,,https://arxiv.org/abs/1912.06670,,,,,,,,,,,,,,2025-07-19T19:56:14.830793+00:00,,,,,False,,
,,,,commonsenseqa,,"['reasoning', 'language']",,2025-07-19T19:56:15.129679+00:00,benchmark_definition,"CommonSenseQA is a multiple-choice question answering dataset that requires different types of commonsense knowledge to predict correct answers. It contains 12,102 questions with one correct answer and four distractors, designed to test semantic reasoning and conceptual relationships. Questions are created based on ConceptNet concepts and require prior world knowledge for accurate reasoning.",,,,,en,,1.0,text,,,,False,,CommonSenseQA,,,,,,,https://arxiv.org/abs/1811.00937,,,,,,,,,,,,,,2025-07-19T19:56:15.129679+00:00,,,,,False,,
,,,,complexfuncbench,,"['long_context', 'reasoning']",,2025-07-19T19:56:15.336577+00:00,benchmark_definition,"ComplexFuncBench is a benchmark designed to evaluate large language models' capabilities in handling complex function calling scenarios. It encompasses multi-step and constrained function calling tasks that require long-parameter filling, parameter value reasoning, and managing contexts up to 128k tokens. The benchmark includes 1,000 samples across five real-world scenarios.",,,,,en,,1.0,text,,,,False,,ComplexFuncBench,,,,,,,https://arxiv.org/abs/2501.10132,,,,,,,,,,,,,,2025-07-19T19:56:15.336577+00:00,,,,,False,,
,,,,covost2-en-zh,,"['audio', 'speech-to-text', 'language']",,2025-07-19T19:56:14.825578+00:00,benchmark_definition,CoVoST 2 English-to-Chinese subset is part of the large-scale multilingual speech translation corpus derived from Common Voice. This subset focuses specifically on English to Chinese speech translation tasks within the broader CoVoST 2 dataset.,,,,,en,,100.0,audio,,,,True,,CoVoST2 en-zh,,,,,,,https://arxiv.org/abs/2007.10310,,,,,,,,,,,,,,2025-07-19T19:56:14.825578+00:00,,,,,False,,
,,,,covost2,,"['audio', 'speech-to-text', 'language']",,2025-07-19T19:56:13.958237+00:00,benchmark_definition,"CoVoST 2 is a large-scale multilingual speech translation corpus derived from Common Voice, covering translations from 21 languages into English and from English into 15 languages. The dataset contains 2,880 hours of speech with 78K speakers for speech translation research.",,,,,en,,1.0,audio,,,,True,,CoVoST2,,,,,,,https://arxiv.org/abs/2007.10310,,,,,,,,,,,,,,2025-07-19T19:56:13.958237+00:00,,,,,False,,
,,,,crag,,"['reasoning', 'search']",,2025-07-19T19:56:12.741280+00:00,benchmark_definition,"CRAG (Comprehensive RAG Benchmark) is a factual question answering benchmark consisting of 4,409 question-answer pairs across 5 domains (finance, sports, music, movie, open domain) and 8 question categories. The benchmark includes mock APIs to simulate web and Knowledge Graph search, designed to represent the diverse and dynamic nature of real-world QA tasks with temporal dynamism ranging from years to seconds. It evaluates retrieval-augmented generation systems for trustworthy question answering.",,,,,en,,1.0,text,,,,False,,CRAG,,,,,,,https://arxiv.org/abs/2406.04744,,,,,,,,,,,,,,2025-07-19T19:56:12.741280+00:00,,,,,False,,
,,,,creative-writing-v3,,"['creativity', 'writing']",,2025-08-03T22:06:11.157942+00:00,benchmark_definition,"EQ-Bench Creative Writing v3 is an LLM-judged creative writing benchmark that evaluates models across 32 writing prompts with 3 iterations per prompt. Uses a hybrid scoring system combining rubric assessment and Elo ratings through pairwise comparisons. Challenges models in areas like humor, romance, spatial awareness, and unique perspectives to assess emotional intelligence and creative writing capabilities.",,,,,en,,1.0,text,,,,False,,Creative Writing v3,,,,,,,https://arxiv.org/abs/2312.06281,,,,,,,,,,,,,,2025-08-03T22:06:11.157942+00:00,,,,,False,,
,,,,crperelation,,"['healthcare', 'reasoning']",,2025-07-19T19:56:14.834739+00:00,benchmark_definition,Clinical reasoning problems evaluation benchmark for assessing diagnostic reasoning and medical knowledge application capabilities.,,,,,en,,1.0,text,,,,False,,CRPErelation,,,,,,,,,,,,,,,,,,,,,2025-07-19T19:56:14.834739+00:00,,,,,False,,
,,,,crux-o,,['reasoning'],,2025-07-19T19:56:14.635245+00:00,benchmark_definition,"CRUXEval-O (output prediction) is part of the CRUXEval benchmark consisting of 800 Python functions (3-13 lines) designed to evaluate AI models' capabilities in code reasoning, understanding, and execution. The benchmark tests models' ability to predict correct function outputs given function code and inputs, focusing on short problems that a good human programmer should be able to solve in a minute.",,,,,en,,100.0,text,,,,False,,CRUX-O,,,,,,,https://arxiv.org/abs/2401.03065,,,,,,,,,,,,,,2025-07-19T19:56:14.635245+00:00,,,,,False,,
,,,,cruxeval-input-cot,,['reasoning'],,2025-07-19T19:56:14.551746+00:00,benchmark_definition,"CRUXEval input prediction task with Chain of Thought (CoT) prompting. Part of the CRUXEval benchmark for code reasoning, understanding, and execution evaluation. Given a Python function and its expected output, the task is to predict the appropriate input using chain-of-thought reasoning. Consists of 800 Python functions (3-13 lines) designed to evaluate code comprehension and reasoning capabilities.",,,,,en,,1.0,text,,,,False,,CRUXEval-Input-CoT,,,,,,,https://arxiv.org/abs/2401.03065,,,,,,,,,,,,,,2025-07-19T19:56:14.551746+00:00,,,,,False,,
,,,,cruxeval-o,,['reasoning'],,2025-07-19T19:56:15.146592+00:00,benchmark_definition,"CruxEval-O is the output prediction task of the CRUXEval benchmark, designed to evaluate code reasoning, understanding, and execution capabilities. It consists of 800 Python functions (3-13 lines) where models must predict the output given a function and input. The benchmark tests fundamental code execution reasoning abilities and goes beyond simple code generation to assess deeper understanding of program behavior.",,,,,en,,1.0,text,,,,False,,CruxEval-O,,,,,,,https://arxiv.org/abs/2401.03065,,,,,,,,,,,,,,2025-07-19T19:56:15.146592+00:00,,,,,False,,
,,,,cruxeval-output-cot,,['reasoning'],,2025-07-19T19:56:14.555432+00:00,benchmark_definition,"CRUXEval-O (output prediction) with Chain-of-Thought prompting. Part of the CRUXEval benchmark consisting of 800 Python functions (3-13 lines) designed to evaluate code reasoning, understanding, and execution capabilities. The output prediction task requires models to predict the output of a given Python function with specific inputs, evaluated using chain-of-thought reasoning methodology.",,,,,en,,1.0,text,,,,False,,CRUXEval-Output-CoT,,,,,,,https://arxiv.org/abs/2401.03065,,,,,,,,,,,,,,2025-07-19T19:56:14.555432+00:00,,,,,False,,
,,,,csimpleqa,,"['general', 'language']",,2025-07-19T19:56:11.931358+00:00,benchmark_definition,"Chinese SimpleQA is the first comprehensive Chinese benchmark to evaluate the factuality ability of language models to answer short questions. It contains 3,000 high-quality questions spanning 6 major topics with 99 diverse subtopics, designed to assess Chinese factual knowledge across humanities, science, engineering, culture, and society.",,,,,en,,1.0,text,,,,True,,CSimpleQA,,,,,,,https://arxiv.org/abs/2411.07140,,,,,,,,,,,,,,2025-07-19T19:56:11.931358+00:00,,,,,False,,
,,,,cybersecurity-ctfs,,['safety'],,2025-07-19T19:56:15.387055+00:00,benchmark_definition,"Cybersecurity Capture the Flag (CTF) benchmark for evaluating LLMs in offensive security challenges. Contains diverse cybersecurity tasks including cryptography, web exploitation, binary analysis, and forensics to assess AI capabilities in cybersecurity problem-solving.",,,,,en,,1.0,text,,,,False,,Cybersecurity CTFs,,,,,,,https://arxiv.org/abs/2406.05590,,,,,,,,,,,,,,2025-07-19T19:56:15.387055+00:00,,,,,False,,
,,,,dermmcqa,,['healthcare'],,2025-07-19T19:56:14.024498+00:00,benchmark_definition,Dermatology multiple choice question assessment benchmark for evaluating medical knowledge and diagnostic reasoning in dermatological conditions and treatments.,,,,,en,,1.0,text,,,,False,,DermMCQA,,,,,,,https://arxiv.org/abs/2309.06961,,,,,,,,,,,,,,2025-07-19T19:56:14.024498+00:00,,,,,False,,
,,,,docvqa,,"['vision', 'multimodal']",,2025-07-19T19:56:12.825214+00:00,benchmark_definition,"A dataset for Visual Question Answering on document images containing 50,000 questions defined on 12,000+ document images. The benchmark tests AI's ability to understand document structure and content, requiring models to comprehend document layout and perform information retrieval to answer questions about document images.",,,,,en,,1.0,multimodal,,,,False,,DocVQA,,,,,,,https://arxiv.org/abs/2007.00398,,,,,,,,,,,,,,2025-07-19T19:56:12.825214+00:00,,,,,False,,
,,,,docvqatest,,"['vision', 'multimodal']",,2025-07-19T19:56:14.579372+00:00,benchmark_definition,"DocVQA is a Visual Question Answering benchmark on document images containing 50,000 questions defined on 12,000+ document images. The benchmark focuses on understanding document structure and content to answer questions about various document types including letters, memos, notes, and reports from the UCSF Industry Documents Library.",,,,,en,,1.0,multimodal,,,,False,,DocVQAtest,,,,,,,https://arxiv.org/abs/2007.00398,,,,,,,,,,,,,,2025-07-19T19:56:14.579372+00:00,,,,,False,,
,,,,drop,,"['reasoning', 'math']",,2025-07-19T19:56:12.981569+00:00,benchmark_definition,"DROP (Discrete Reasoning Over Paragraphs) is a reading comprehension benchmark requiring discrete reasoning over paragraph content. It contains crowdsourced, adversarially-created questions that require resolving references and performing discrete operations like addition, counting, or sorting, demanding comprehensive paragraph understanding beyond paraphrase-and-entity-typing shortcuts.",,,,,en,,1.0,text,,,,False,,DROP,,,,,,,https://arxiv.org/abs/1903.00161,,,,,,,,,,,,,,2025-07-19T19:56:12.981569+00:00,,,,,False,,
,,,,ds-arena-code,,['reasoning'],,2025-07-19T19:56:15.057744+00:00,benchmark_definition,"Data Science Arena Code benchmark for evaluating LLMs on realistic data science code generation tasks. Tests capabilities in complex data processing, analysis, and programming across popular Python libraries used in data science workflows.",,,,,en,,1.0,text,,,,False,,DS-Arena-Code,,,,,,,https://arxiv.org/abs/2505.15621,,,,,,,,,,,,,,2025-07-19T19:56:15.057744+00:00,,,,,False,,
,,,,ds-fim-eval,,['general'],,2025-07-19T19:56:15.053854+00:00,benchmark_definition,DeepSeek's internal Fill-in-the-Middle evaluation dataset for measuring code completion performance improvements in data science contexts,,,,,en,,1.0,text,,,,False,,DS-FIM-Eval,,,,,,,https://arxiv.org/abs/2406.11931,,,,,,,,,,,,,,2025-07-19T19:56:15.053854+00:00,,,,,False,,
,,,,eclektic,,"['language', 'reasoning']",,2025-07-19T19:56:13.561292+00:00,benchmark_definition,"A multilingual closed-book question answering dataset that evaluates cross-lingual knowledge transfer in large language models across 12 languages, using knowledge-seeking questions based on Wikipedia articles that exist only in one language",,,,,en,,1.0,text,,,,True,,ECLeKTic,,,,,,,https://arxiv.org/abs/2502.21228,,,,,,,,,,,,,,2025-07-19T19:56:13.561292+00:00,,,,,False,,
,,,,egoschema,,"['vision', 'reasoning', 'long_context']",,2025-07-19T19:56:12.915240+00:00,benchmark_definition,"A diagnostic benchmark for very long-form video language understanding consisting of over 5000 human curated multiple choice questions based on 3-minute video clips from Ego4D, covering a broad range of natural human activities and behaviors",,,,,en,,1.0,video,,,,False,,EgoSchema,,,,,,,https://arxiv.org/abs/2308.09126,,,,,,,,,,,,,,2025-07-19T19:56:12.915240+00:00,,,,,False,,
,,,,erqa,,"['vision', 'reasoning', 'spatial_reasoning']",,2025-07-24T12:00:00.000000+00:00,benchmark_definition,"Embodied Reasoning Question Answering benchmark consisting of 400 multiple-choice visual questions across spatial reasoning, trajectory reasoning, action reasoning, state estimation, and multi-view reasoning for evaluating AI capabilities in physical world interactions",,https://github.com/embodiedreasoning/ERQA,,,en,,1.0,multimodal,,,,False,,ERQA,,,,,,,https://arxiv.org/abs/2503.20020,,,,,,,,,,,,,,2025-07-24T12:00:00.000000+00:00,,,,,False,,
,,,,evalplus,,"['reasoning', 'code']",,2025-07-19T19:56:11.793176+00:00,benchmark_definition,"A rigorous code synthesis evaluation framework that augments existing datasets with extensive test cases generated by LLM and mutation-based strategies to better assess functional correctness of generated code, including HumanEval+ with 80x more test cases",,,,,en,,100.0,text,,,,False,,EvalPlus,,,,,,,https://arxiv.org/abs/2305.01210,,,,,,,,,,,,,,2025-07-19T19:56:11.793176+00:00,,,,,False,,
,,,,facts-grounding,,['reasoning'],,2025-07-19T19:56:13.260285+00:00,benchmark_definition,"A benchmark evaluating language models' ability to generate factually accurate and well-grounded responses based on long-form input context, comprising 1,719 examples with documents up to 32k tokens requiring detailed responses that are fully grounded in provided documents",,,,,en,,1.0,text,,,,False,,FACTS Grounding,,,,,,,https://arxiv.org/abs/2501.03200,,,,,,,,,,,,,,2025-07-19T19:56:13.260285+00:00,,,,,False,,
,,,,factscore,,['reasoning'],,2025-07-24T12:00:00.000000+00:00,benchmark_definition,"A fine-grained atomic evaluation metric for factual precision in long-form text generation that breaks generated text into atomic facts and computes the percentage supported by reliable knowledge sources, with automated assessment using retrieval and language models",,,,,en,,1.0,text,,,,False,,FActScore,,,,,,,https://arxiv.org/abs/2305.14251,,,,,,,,,,,,,,2025-07-24T12:00:00.000000+00:00,,,,,False,,
,,,,finqa,,"['finance', 'math', 'reasoning']",,2025-07-19T19:56:12.734486+00:00,benchmark_definition,"A large-scale dataset for numerical reasoning over financial data with question-answering pairs written by financial experts, featuring complex numerical reasoning and understanding of heterogeneous representations with annotated gold reasoning programs for full explainability",,,,,en,,1.0,text,,,,False,,FinQA,,,,,,,https://arxiv.org/abs/2109.00122,,,,,,,,,,,,,,2025-07-19T19:56:12.734486+00:00,,,,,False,,
,,,,flenqa,,"['reasoning', 'long_context']",,2025-07-19T19:56:14.277205+00:00,benchmark_definition,"Flexible Length Question Answering dataset for evaluating the impact of input length on reasoning performance of language models, featuring True/False questions embedded in contexts of varying lengths (250-3000 tokens) across three reasoning tasks: Monotone Relations, People In Rooms, and simplified Ruletaker",,,,,en,,1.0,text,,,,False,,FlenQA,,,,,,,https://arxiv.org/abs/2402.14848,,,,,,,,,,,,,,2025-07-19T19:56:14.277205+00:00,,,,,False,,
,,,,fleurs,,"['language', 'speech-to-text']",,2025-07-19T19:56:13.943695+00:00,benchmark_definition,"Few-shot Learning Evaluation of Universal Representations of Speech - a parallel speech dataset in 102 languages built on FLoRes-101 with approximately 12 hours of speech supervision per language for tasks including ASR, speech language identification, translation and retrieval",,,,,en,,100.0,audio,,,,True,,FLEURS,,,,,,,https://arxiv.org/abs/2205.12446,,,,,,,,,,,,,,2025-07-19T19:56:13.943695+00:00,,,,,False,,
,,,,frames,,"['reasoning', 'search']",,2025-07-19T19:56:14.954436+00:00,benchmark_definition,"Factuality, Retrieval, And reasoning MEasurement Set - a unified evaluation dataset of 824 challenging multi-hop questions for testing retrieval-augmented generation systems across factuality, retrieval accuracy, and reasoning capabilities, requiring integration of 2-15 Wikipedia articles per question",,,,,en,,1.0,text,,,,False,,FRAMES,,,,,,,https://arxiv.org/abs/2409.12941,,,,,,,,,,,,,,2025-07-19T19:56:14.954436+00:00,,,,,False,,
,,,,french-mmlu,,"['general', 'language', 'reasoning']",,2025-07-19T19:56:15.134340+00:00,benchmark_definition,"French version of MMLU-Pro, a multilingual benchmark for evaluating language models' cross-lingual reasoning capabilities across 14 diverse domains including mathematics, physics, chemistry, law, engineering, psychology, and health.",,,,,en,,1.0,text,,,,True,,French MMLU,,,,,,,https://arxiv.org/abs/2503.10497,,,,,,,,,,,,,,2025-07-19T19:56:15.134340+00:00,,,,,False,,
,,,,frontiermath,,"['math', 'reasoning']",,2025-07-19T19:56:15.179213+00:00,benchmark_definition,"A benchmark of hundreds of original, exceptionally challenging mathematics problems crafted and vetted by expert mathematicians, covering most major branches of modern mathematics from number theory and real analysis to algebraic geometry and category theory.",,,,,en,,1.0,text,,,,False,,FrontierMath,,,,,,,https://arxiv.org/abs/2411.04872,,,,,,,,,,,,,,2025-07-19T19:56:15.179213+00:00,,,,,False,,
,,,,functionalmath,,"['math', 'reasoning']",,2025-07-19T19:56:13.987516+00:00,benchmark_definition,"A functional variant of the MATH benchmark that tests language models' ability to generalize reasoning patterns across different problem instances, revealing the reasoning gap between static and functional performance.",,,,,en,,1.0,text,,,,False,,FunctionalMATH,,,,,,,https://arxiv.org/abs/2402.19450,,,,,,,,,,,,,,2025-07-19T19:56:13.987516+00:00,,,,,False,,
,,,,giantsteps-tempo,,['audio'],,2025-07-19T19:56:14.838584+00:00,benchmark_definition,"A dataset for tempo estimation in electronic dance music containing 664 2-minute audio previews from Beatport, annotated from user corrections for evaluating automatic tempo estimation algorithms.",,,,,en,,1.0,audio,,,,False,,GiantSteps Tempo,,,,,,,https://archives.ismir.net/ismir2015/paper/000246.pdf,,,,,,,,,,,,,,2025-07-19T19:56:14.838584+00:00,,,,,False,,
,,,,global-mmlu-lite,,"['general', 'language', 'reasoning']",,2025-07-19T19:56:13.534515+00:00,benchmark_definition,A lightweight version of Global MMLU benchmark that evaluates language models across multiple languages while addressing cultural and linguistic biases in multilingual evaluation.,,,,,en,,1.0,text,,,,True,,Global-MMLU-Lite,,,,,,,https://arxiv.org/abs/2412.03304,,,,,,,,,,,,,,2025-07-19T19:56:13.534515+00:00,,,,,False,,
,,,,global-mmlu,,"['general', 'language', 'reasoning']",,2025-07-19T19:56:13.747524+00:00,benchmark_definition,"A comprehensive multilingual benchmark covering 42 languages that addresses cultural and linguistic biases in evaluation, with improved translation quality and culturally sensitive question subsets.",,,,,en,,1.0,text,,,,True,,Global-MMLU,,,,,,,https://arxiv.org/abs/2412.03304,,,,,,,,,,,,,,2025-07-19T19:56:13.747524+00:00,,,,,False,,
,,,,gorilla-benchmark-api-bench,,"['reasoning', 'code']",,2025-07-19T19:56:14.383584+00:00,benchmark_definition,"APIBench, a comprehensive dataset of over 11,000 instruction-API pairs from HuggingFace, TorchHub, and TensorHub APIs for evaluating language models' ability to generate accurate API calls.",,,,,en,,1.0,text,,,,False,,Gorilla Benchmark API Bench,,,,,,,https://arxiv.org/abs/2305.15334,,,,,,,,,,,,,,2025-07-19T19:56:14.383584+00:00,,,,,False,,
,,,,govreport,,"['summarization', 'long_context']",,2025-07-19T19:56:14.218809+00:00,benchmark_definition,"A long document summarization dataset consisting of reports from government research agencies including Congressional Research Service and U.S. Government Accountability Office, with significantly longer documents and summaries than other datasets.",,,,,en,,1.0,text,,,,False,,GovReport,,,,,,,https://arxiv.org/abs/2104.02112,,,,,,,,,,,,,,2025-07-19T19:56:14.218809+00:00,,,,,False,,
,,,,gpqa-biology,,"['reasoning', 'general']",,2025-07-19T19:56:15.391187+00:00,benchmark_definition,"Biology subset of GPQA, containing challenging multiple-choice questions written by domain experts in biology. These Google-proof questions require graduate-level knowledge and reasoning.",,,,,en,,1.0,text,,,,False,,GPQA Biology,,,,,,,https://arxiv.org/abs/2311.12022,,,,,,,,,,,,,,2025-07-19T19:56:15.391187+00:00,,,,,False,,
,,,,gpqa-chemistry,,"['reasoning', 'chemistry']",,2025-07-19T19:56:15.395806+00:00,benchmark_definition,"Chemistry subset of GPQA, containing challenging multiple-choice questions written by domain experts in chemistry. These Google-proof questions require graduate-level knowledge and reasoning.",,,,,en,,1.0,text,,,,False,,GPQA Chemistry,,,,,,,https://arxiv.org/abs/2311.12022,,,,,,,,,,,,,,2025-07-19T19:56:15.395806+00:00,,,,,False,,
,,,,gpqa-physics,,"['reasoning', 'physics']",,2025-07-19T19:56:15.400663+00:00,benchmark_definition,"Physics subset of GPQA, containing challenging multiple-choice questions written by domain experts in physics. These Google-proof questions require graduate-level knowledge and reasoning.",,,,,en,,1.0,text,,,,False,,GPQA Physics,,,,,,,https://arxiv.org/abs/2311.12022,,,,,,,,,,,,,,2025-07-19T19:56:15.400663+00:00,,,,,False,,
,,,,gpqa,,"['reasoning', 'general']",,2025-07-19T19:56:11.588605+00:00,benchmark_definition,"A challenging dataset of 448 multiple-choice questions written by domain experts in biology, physics, and chemistry. Questions are Google-proof and extremely difficult, with PhD experts reaching 65% accuracy.",,,,,en,,1.0,text,,,,False,,GPQA,,,,,,,https://arxiv.org/abs/2311.12022,,,,,,,,,,,,,,2025-07-19T19:56:11.588605+00:00,,,,,False,,
,,,,graphwalks-bfs->128k,,"['reasoning', 'spatial_reasoning', 'long_context']",,2025-07-19T19:56:15.295876+00:00,benchmark_definition,"A graph reasoning benchmark that evaluates language models' ability to perform breadth-first search (BFS) operations on graphs with context length over 128k tokens, testing long-context reasoning capabilities.",,,,,en,,1.0,text,,,,False,,Graphwalks BFS >128k,,,,,,,,,,,,,,,,,,,,,2025-07-19T19:56:15.295876+00:00,,,,,False,,
,,,,graphwalks-parents->128k,,"['reasoning', 'spatial_reasoning', 'long_context']",,2025-07-19T19:56:15.316836+00:00,benchmark_definition,"A graph reasoning benchmark that evaluates language models' ability to find parent nodes in graphs with context length over 128k tokens, testing long-context reasoning and graph structure understanding.",,,,,en,,1.0,text,,,,False,,Graphwalks parents >128k,,,,,,,,,,,,,,,,,,,,,2025-07-19T19:56:15.316836+00:00,,,,,False,,
,,,,groundui-1k,,"['multimodal', 'vision']",,2025-07-19T19:56:12.758595+00:00,benchmark_definition,"A subset of GroundUI-18K for UI grounding evaluation, where models must predict action coordinates on screenshots based on single-step instructions across web, desktop, and mobile platforms.",,,,,en,,1.0,multimodal,,,,False,,GroundUI-1K,,,,,,,https://arxiv.org/abs/2403.17918,,,,,,,,,,,,,,2025-07-19T19:56:12.758595+00:00,,,,,False,,
,,,,gsm-8k-(cot),,"['math', 'reasoning']",,2025-07-19T19:56:14.360381+00:00,benchmark_definition,"Grade School Math 8K with Chain-of-Thought prompting, featuring 8.5K high-quality linguistically diverse grade school math word problems requiring multi-step reasoning and elementary arithmetic operations.",,,,,en,,1.0,text,,,,False,,GSM-8K (CoT),,,,,,,https://arxiv.org/abs/2110.14168,,,,,,,,,,,,,,2025-07-19T19:56:14.360381+00:00,,,,,False,,
,,,,gsm8k-chat,,"['math', 'reasoning']",,2025-07-19T19:56:15.101578+00:00,benchmark_definition,"Grade School Math 8K adapted for chat format evaluation, featuring 8.5K high-quality linguistically diverse grade school math word problems requiring multi-step reasoning and elementary arithmetic operations.",,,,,en,,1.0,text,,,,False,,GSM8K Chat,,,,,,,https://arxiv.org/abs/2110.14168,,,,,,,,,,,,,,2025-07-19T19:56:15.101578+00:00,,,,,False,,
,,,,gsm8k,,"['math', 'reasoning']",,2025-07-19T19:56:11.397385+00:00,benchmark_definition,"Grade School Math 8K, a dataset of 8.5K high-quality linguistically diverse grade school math word problems requiring multi-step reasoning and elementary arithmetic operations.",,,,,en,,1.0,text,,,,False,,GSM8k,,,,,,,https://arxiv.org/abs/2110.14168,,,,,,,,,,,,,,2025-07-19T19:56:11.397385+00:00,,,,,False,,
,,,,hallusion-bench,,"['vision', 'reasoning']",,2025-07-19T19:56:14.689507+00:00,benchmark_definition,"A comprehensive benchmark designed to evaluate image-context reasoning in large visual-language models (LVLMs) by challenging models with 346 images and 1,129 carefully crafted questions to assess language hallucination and visual illusion",,,,,en,,1.0,multimodal,,,,False,,Hallusion Bench,,,,,,,https://arxiv.org/abs/2310.14566,,,,,,,,,,,,,,2025-07-19T19:56:14.689507+00:00,,,,,False,,
,,,,healthbench-hard,,['healthcare'],,2025-08-05T19:56:13.424873+00:00,benchmark_definition,"A challenging variation of HealthBench that evaluates large language models' performance and safety in healthcare through 5,000 multi-turn conversations with particularly rigorous evaluation criteria validated by 262 physicians from 60 countries",,,,,en,,1.0,text,,,,False,,HealthBench Hard,,,,,,,https://arxiv.org/abs/2505.08775,,,,,,,,,,,,,,2025-08-05T19:56:13.424873+00:00,,,,,False,,
,,,,healthbench,,['healthcare'],,2025-08-05T19:56:13.424873+00:00,benchmark_definition,"An open-source benchmark for measuring performance and safety of large language models in healthcare, consisting of 5,000 multi-turn conversations evaluated by 262 physicians using 48,562 unique rubric criteria across health contexts and behavioral dimensions",,,,,en,,1.0,text,,,,False,,HealthBench,,,,,,,https://arxiv.org/abs/2505.08775,,,,,,,,,,,,,,2025-08-05T19:56:13.424873+00:00,,,,,False,,
,,,,hellaswag,,['reasoning'],,2025-07-19T19:56:11.145630+00:00,benchmark_definition,"A challenging commonsense natural language inference dataset that uses Adversarial Filtering to create questions trivial for humans (>95% accuracy) but difficult for state-of-the-art models, requiring completion of sentence endings based on physical situations and everyday activities",,,,,en,,1.0,text,,,,False,,HellaSwag,,,,,,,https://arxiv.org/abs/1905.07830,,,,,,,,,,,,,,2025-07-19T19:56:11.145630+00:00,,,,,False,,
,,,,hiddenmath,,"['math', 'reasoning']",,2025-07-19T19:56:13.424873+00:00,benchmark_definition,Google DeepMind's internal mathematical reasoning benchmark that introduces novel problems not encountered during model training to evaluate true mathematical reasoning capabilities rather than memorization,,,,,en,,1.0,text,,,,False,,HiddenMath,,,,,,,https://storage.googleapis.com/deepmind-media/gemini/gemini_v1_5_report.pdf,,,,,,,,,,,,,,2025-07-19T19:56:13.424873+00:00,,,,,False,,
,,,,hle,,"['reasoning', 'math']",,2025-07-28T00:00:00.000000+00:00,benchmark_definition,"Humanity's Last Exam (HLE) is a multi-modal academic benchmark with 2,500 questions across mathematics, humanities, and natural sciences, designed to test LLM capabilities at the frontier of human knowledge with unambiguous, verifiable solutions",,,,,en,,1.0,multimodal,,,,False,,HLE,,,,,,,https://arxiv.org/abs/2501.14249,,,,,,,,,,,,,,2025-07-28T00:00:00.000000+00:00,,,,,False,,
,,,,hmmt-2025,,['math'],,2025-09-05T00:00:00.000000+00:00,benchmark_definition,"Harvard-MIT Mathematics Tournament 2025 - A prestigious student-organized mathematics competition for high school students featuring two tournaments (November 2025 at MIT and February 2026 at Harvard) with individual tests, team rounds, and guts rounds",,,,,en,,1.0,text,,,,False,,HMMT 2025,,,,,,,http://web.mit.edu/HMMT/www/,,,,,,,,,,,,,,2025-09-05T00:00:00.000000+00:00,,,,,False,,
,,,,hmmt25,,['math'],,2025-07-19T19:56:15.061281+00:00,benchmark_definition,"Harvard-MIT Mathematics Tournament 2025 - A prestigious student-organized mathematics competition for high school students featuring two tournaments (November 2025 at MIT and February 2026 at Harvard) with individual tests, team rounds, and guts rounds",,,,,en,,1.0,text,,,,False,,HMMT25,,,,,,,http://web.mit.edu/HMMT/www/,,,,,,,,,,,,,,2025-07-19T19:56:15.061281+00:00,,,,,False,,
,,,,humaneval+,,['reasoning'],,2025-07-19T19:56:14.062352+00:00,benchmark_definition,"Enhanced version of HumanEval that extends the original test cases by 80x using EvalPlus framework for rigorous evaluation of LLM-synthesized code functional correctness, detecting previously undetected wrong code",,,,,en,,1.0,text,,,,False,,HumanEval+,,,,,,,https://arxiv.org/abs/2305.01210,,,,,,,,,,,,,,2025-07-19T19:56:14.062352+00:00,,,,,False,,
