announcement_date,available_in_zeroeval,created_at,data_type,description,fine_tuned_from_model_id,knowledge_cutoff,license_id,model_family_id,model_id,multimodal,name,organization_country,organization_description,organization_id,organization_name,organization_website,param_count,release_date,source_api_ref,source_paper,source_playground,source_repo_link,source_scorecard_blog_link,source_weights_link,training_tokens,updated_at
2025-02-27,True,2025-07-19T19:49:05.852855+00:00,model,"GPT-4.5 is OpenAI's most advanced model, offering improved reasoning, coding, and creative capabilities with faster performance and longer context handling than GPT-4. It features enhanced instruction following, reduced hallucinations, and better factual accuracy.",,,proprietary,,gpt-4.5,True,GPT-4.5,US,Leading AI research company,openai,OpenAI,https://openai.com,,2025-02-27,https://platform.openai.com/docs/models/gpt-4-5#gpt-4-5,,https://platform.openai.com/playground,https://github.com/openai,https://openai.com/index/introducing-gpt-4-5/,,,2025-07-19T19:49:05.852855+00:00
2024-05-13,True,2025-07-19T19:49:05.838358+00:00,model,"GPT-4o ('o' for 'omni') is a multimodal AI model that accepts text, audio, image, and video inputs, and generates text, audio, and image outputs. It matches GPT-4 Turbo performance on text and code, with improvements in non-English languages, vision, and audio understanding.",,,proprietary,,gpt-4o-2024-05-13,True,GPT-4o,US,Leading AI research company,openai,OpenAI,https://openai.com,,2024-05-13,https://platform.openai.com/docs/api-reference,,https://chat.openai.com/,,https://openai.com/index/hello-gpt-4o/,,,2025-07-19T19:49:05.838358+00:00
2024-08-06,True,2025-07-19T19:49:05.847621+00:00,model,"GPT-4o ('o' for 'omni') is a multimodal AI model that accepts text, audio, image, and video inputs, and generates text, audio, and image outputs. It matches GPT-4 Turbo performance on text and code, with improvements in non-English languages, vision, and audio understanding.",,,proprietary,,gpt-4o-2024-08-06,True,GPT-4o,US,Leading AI research company,openai,OpenAI,https://openai.com,,2024-08-06,https://platform.openai.com/docs/api-reference,,https://chat.openai.com/,,https://openai.com/index/hello-gpt-4o/,,,2025-07-19T19:49:05.847621+00:00
2024-07-18,True,2025-07-19T19:49:05.866393+00:00,model,"GPT-4o mini is OpenAI's latest cost-efficient small model, designed to make AI intelligence more accessible and affordable. It excels in textual intelligence and multimodal reasoning, outperforming previous models like GPT-3.5 Turbo. With a context window of 128K tokens and support for text and vision, it offers low-cost, real-time applications such as customer support chatbots. Priced at 15 cents per million input tokens and 60 cents per million output tokens, it is significantly cheaper than its predecessors. Safety is prioritized with built-in measures and improved resistance to security threats.",,2023-10-01,proprietary,,gpt-4o-mini-2024-07-18,True,GPT-4o mini,US,Leading AI research company,openai,OpenAI,https://openai.com,,2024-07-18,https://platform.openai.com/docs/api-reference,,,,https://openai.com/index/gpt-4o-mini-advancing-cost-efficient-intelligence/,,,2025-07-19T19:49:05.866393+00:00
2025-08-07,True,2025-07-24T12:00:00.000000+00:00,model,"GPT-5 is our flagship model for coding, reasoning, and agentic tasks across domains. The best model for coding and agentic tasks with higher reasoning capabilities and medium speed.",,2024-09-30,proprietary,,gpt-5-2025-08-07,True,GPT-5,US,Leading AI research company,openai,OpenAI,https://openai.com,,2025-08-07,https://platform.openai.com/docs/models/gpt-5,https://cdn.openai.com/pdf/8124a3ce-ab78-4f06-96eb-49ea29ffb52f/gpt5-system-card-aug7.pdf,https://platform.openai.com/playground?mode=chat&model=gpt-5,,https://openai.com/index/gpt-5/,,,2025-07-24T12:00:00.000000+00:00
2025-09-15,False,2025-09-18T00:00:00.000000+00:00,model,"GPT-5 Codex has been trained specifically for conducting code reviews and finding critical flaws. When reviewing, it navigates your codebase and analyzes code patterns to identify potential security vulnerabilities, performance issues, and bugs.",,2024-09-30,proprietary,,gpt-5-codex-2025-09-15,False,GPT-5 Codex,US,Leading AI research company,openai,OpenAI,https://openai.com,,2025-09-15,https://platform.openai.com/docs/models/gpt-5-codex,,https://platform.openai.com/playground?mode=chat&model=gpt-5-codex,,https://openai.com/index/introducing-upgrades-to-codex/,,,2025-09-18T00:00:00.000000+00:00
2025-08-07,True,2025-07-24T12:00:00.000000+00:00,model,"A faster, more cost-efficient version of GPT-5 for well-defined tasks. Great for well-defined tasks and precise prompts with high reasoning capabilities at reduced cost.",,2024-05-30,proprietary,,gpt-5-mini-2025-08-07,True,GPT-5 mini,US,Leading AI research company,openai,OpenAI,https://openai.com,,2025-08-07,https://platform.openai.com/docs/models/gpt-5-mini,,https://platform.openai.com/playground?mode=chat&model=gpt-5-mini,,https://openai.com/index/gpt-5/,,,2025-07-24T12:00:00.000000+00:00
2025-08-07,True,2025-07-24T12:00:00.000000+00:00,model,"GPT-5 nano is our fastest, cheapest version of GPT-5. It's great for summarization and classification tasks with average reasoning capabilities and very fast speed.",,2024-05-30,proprietary,,gpt-5-nano-2025-08-07,True,GPT-5 nano,US,Leading AI research company,openai,OpenAI,https://openai.com,,2025-08-07,https://platform.openai.com/docs/models/gpt-5-nano,,https://platform.openai.com/playground?mode=chat&model=gpt-5-nano,,https://openai.com/index/gpt-5/,,,2025-07-24T12:00:00.000000+00:00
2025-08-05,True,2025-08-05T19:49:05.852855+00:00,model,"GPT-OSS-120B is an open-weight, 116.8B-parameter Mixture-of-Experts (MoE) language model from OpenAI designed for high-reasoning, agentic, and general-purpose production use cases. It activates 5.1B parameters per forward pass and is optimized to run on a single H100 GPU with native MXFP4 quantization. The model supports configurable reasoning depth, full chain-of-thought access, and native tool use, including function calling, browsing, and structured output generation. It achieves near-parity with OpenAI o4-mini on core reasoning benchmarks. Note: While referred to as '120b' for simplicity, it technically has 116.8B parameters.",,,apache_2_0,,gpt-oss-120b,False,GPT OSS 120B,US,Leading AI research company,openai,OpenAI,https://openai.com,116800000000,2025-08-05,,https://cdn.openai.com/pdf/419b6906-9da6-406c-a19d-1bb078ac7637/oai_gpt-oss_model_card.pdf,https://gpt-oss.com/,https://github.com/openai/gpt-oss,https://openai.com/index/gpt-oss-model-card/,https://huggingface.co/openai/gpt-oss-120b,,2025-08-05T19:49:05.852855+00:00
2025-08-05,True,2025-08-05T19:49:05.852855+00:00,model,"The gpt-oss-20b model (technically 20.9B parameters) achieves near-parity with OpenAI o4-mini on core reasoning benchmarks, while running efficiently on a single 80 GB GPU. The gpt-oss-20b model delivers similar results to OpenAI o3‑mini on common benchmarks and can run on edge devices with just 16 GB of memory, making it ideal for on-device use cases, local inference, or rapid iteration without costly infrastructure. Both models also perform strongly on tool use, few-shot function calling, CoT reasoning (as seen in results on the Tau-Bench agentic evaluation suite) and HealthBench (even outperforming proprietary models like OpenAI o1 and GPT‑4o). Note: While referred to as '20b' for simplicity, it technically has 20.9B parameters.",,,apache_2_0,,gpt-oss-20b,False,GPT OSS 20B,US,Leading AI research company,openai,OpenAI,https://openai.com,20900000000,2025-08-05,,https://cdn.openai.com/pdf/419b6906-9da6-406c-a19d-1bb078ac7637/oai_gpt-oss_model_card.pdf,https://gpt-oss.com/,https://github.com/openai/gpt-oss,https://openai.com/index/gpt-oss-model-card/,https://huggingface.co/openai/gpt-oss-20b,,2025-08-05T19:49:05.852855+00:00
2024-12-17,True,2025-07-19T19:49:05.855348+00:00,model,"A research preview model focused on mathematical and logical reasoning capabilities, demonstrating improved performance on tasks requiring step-by-step reasoning, mathematical problem-solving, and code generation. The model shows enhanced capabilities in formal reasoning while maintaining strong general capabilities.",,,proprietary,,o1-2024-12-17,False,o1,US,Leading AI research company,openai,OpenAI,https://openai.com,,2024-12-17,https://platform.openai.com/docs/models,https://cdn.openai.com/o1-system-card-20240917.pdf,,https://openai.com/index/o1-and-new-tools-for-developers/,https://openai.com/index/learning-to-reason-with-llms,,,2025-07-19T19:49:05.855348+00:00
2024-09-12,True,2025-07-19T19:49:05.850010+00:00,model,"o1-mini is a cost-efficient language model developed by OpenAI, designed for advanced reasoning tasks while minimizing computational resources.",,,proprietary,,o1-mini,False,o1-mini,US,Leading AI research company,openai,OpenAI,https://openai.com,,2024-09-12,https://openai.com/api/o1-mini,https://cdn.openai.com/o1-system-card-20240917.pdf,https://platform.openai.com/playground,,https://openai.com/index/openai-o1-mini-advancing-cost-efficient-reasoning/,,,2025-07-19T19:49:05.850010+00:00
2024-09-12,True,2025-07-19T19:49:05.862671+00:00,model,"A research preview model focused on mathematical and logical reasoning capabilities, demonstrating improved performance on tasks requiring step-by-step reasoning, mathematical problem-solving, and code generation. The model shows enhanced capabilities in formal reasoning while maintaining strong general capabilities.",,,proprietary,,o1-preview,False,o1-preview,US,Leading AI research company,openai,OpenAI,https://openai.com,,2024-09-12,https://platform.openai.com/docs/models,https://cdn.openai.com/o1-system-card-20240917.pdf,,https://github.com/openai,https://openai.com/index/learning-to-reason-with-llms,,,2025-07-19T19:49:05.862671+00:00
2024-12-17,True,2025-07-19T19:49:05.844613+00:00,model,"o1-pro is OpenAI's advanced language model optimized for complex reasoning and specialized professional tasks, offering enhanced capabilities while maintaining high efficiency.",,2023-09-30,proprietary,,o1-pro,True,o1-pro,US,Leading AI research company,openai,OpenAI,https://openai.com,,2024-12-17,https://openai.com/api,https://cdn.openai.com/o1-system-card-20240917.pdf,https://platform.openai.com/playground,,https://openai.com/index/introducing-chatgpt-pro/,,,2025-07-19T19:49:05.844613+00:00
2025-04-16,True,2025-07-19T19:49:05.818000+00:00,model,"OpenAI's most powerful reasoning model. o3 is a well-rounded and powerful model across domains. It sets a new standard for math, science, coding, and visual reasoning tasks. It also excels at technical writing and instruction-following. Use it to think through multi-step problems that involve analysis across text, code, and images.",,2024-05-31,proprietary,,o3-2025-04-16,True,o3,US,Leading AI research company,openai,OpenAI,https://openai.com,,2025-04-16,https://platform.openai.com/docs/models/o3,https://cdn.openai.com/pdf/2221c875-02dc-4789-800b-e7758f3722c1/o3-and-o4-mini-system-card.pdf,,,,,,2025-07-19T19:49:05.818000+00:00
2025-01-30,True,2025-07-19T19:49:05.835007+00:00,model,"A smaller variant of O3, expected to offer enhanced multimodal capabilities, improved reasoning, and more efficient resource utilization compared to previous models while maintaining strong performance on core tasks.",,2023-09-30,proprietary,,o3-mini,False,o3-mini,US,Leading AI research company,openai,OpenAI,https://openai.com,,2025-01-30,https://platform.openai.com/docs/models,https://cdn.openai.com/o3-mini-system-card.pdf,,https://github.com/openai,https://openai.com/index/openai-o3-mini/,,,2025-07-19T19:49:05.835007+00:00
2025-06-10,True,2025-07-19T19:49:05.832229+00:00,model,Version of o3 with more compute for better responses. The o3-pro model uses more compute to think harder and provide consistently better answers. Designed to tackle tough problems with advanced reasoning capabilities.,,2024-05-31,proprietary,,o3-pro-2025-06-10,True,o3-pro,US,Leading AI research company,openai,OpenAI,https://openai.com,,2025-06-10,https://platform.openai.com/docs/models/o3-pro,,,,,,,2025-07-19T19:49:05.832229+00:00
2025-04-16,True,2025-07-19T19:49:05.824485+00:00,model,"o4-mini is OpenAI's latest small o-series model, optimized for fast, effective reasoning with exceptionally efficient performance in coding and visual tasks. It is faster and more affordable than o3.",,2024-05-31,proprietary,,o4-mini,True,o4-mini,US,Leading AI research company,openai,OpenAI,https://openai.com,,2025-04-16,https://platform.openai.com/docs/models/o4-mini,https://cdn.openai.com/pdf/2221c875-02dc-4789-800b-e7758f3722c1/o3-and-o4-mini-system-card.pdf,,https://github.com/openai,,,,2025-07-19T19:49:05.824485+00:00
2024-12-25,True,2025-07-19T19:49:05.895366+00:00,model,"An experimental research model focusing on advanced visual reasoning and step-by-step cognitive capabilities. Achieves strong performance on multi-modal science and mathematics tasks, though exhibits some limitations such as potential language mixing and recursive reasoning loops.",qwen2-vl-72b,,qwen,,qvq-72b-preview,True,QvQ-72B-Preview,CN,"The Qwen Team from Alibaba Cloud, developing the Qwen series of large language models including state-of-the-art mixture-of-experts and thinking-enabled models",qwen,Alibaba Cloud / Qwen Team,https://qwenlm.github.io,73400000000,2024-12-25,https://huggingface.co/Qwen/QVQ-72B-Preview,,,https://github.com/QwenLM/Qwen2,https://qwenlm.github.io/blog/qvq-72b-preview/,https://huggingface.co/Qwen/QVQ-72B-Preview,,2025-07-19T19:49:05.895366+00:00
2024-09-19,True,2025-07-19T19:49:05.615575+00:00,model,"Qwen2.5-14B-Instruct is an instruction-tuned 14.7B parameter language model, part of the Qwen2.5 series. It features significant improvements in instruction following, long text generation (8K+ tokens), structured data understanding, and JSON output generation. The model supports a 128K token context length and multilingual capabilities across 29+ languages including Chinese, English, French, Spanish, and more.",,,apache_2_0,,qwen-2.5-14b-instruct,False,Qwen2.5 14B Instruct,CN,"The Qwen Team from Alibaba Cloud, developing the Qwen series of large language models including state-of-the-art mixture-of-experts and thinking-enabled models",qwen,Alibaba Cloud / Qwen Team,https://qwenlm.github.io,14700000000,2024-09-19,https://www.alibabacloud.com/help/en/model-studio/developer-reference/use-qwen-by-calling-api,https://arxiv.org/abs/2407.10671,,https://github.com/QwenLM/Qwen2.5,https://qwenlm.github.io/blog/qwen2.5-llm/,https://huggingface.co/Qwen/Qwen2.5-14B-Instruct,18000000000000,2025-07-19T19:49:05.615575+00:00
2024-09-19,True,2025-07-19T19:49:05.606261+00:00,model,"Qwen2.5-32B-Instruct is an instruction-tuned 32 billion parameter language model, part of the Qwen2.5 series. It is designed to follow instructions, generate long texts (over 8K tokens), understand structured data (e.g., tables), and generate structured outputs, especially JSON. The model supports multilingual capabilities across over 29 languages.",,,apache_2_0,,qwen-2.5-32b-instruct,False,Qwen2.5 32B Instruct,CN,"The Qwen Team from Alibaba Cloud, developing the Qwen series of large language models including state-of-the-art mixture-of-experts and thinking-enabled models",qwen,Alibaba Cloud / Qwen Team,https://qwenlm.github.io,32500000000,2024-09-19,https://www.alibabacloud.com/help/en/model-studio/developer-reference/use-qwen-by-calling-api,,,https://github.com/QwenLM/Qwen2.5,https://qwenlm.github.io/blog/qwen2.5/,https://huggingface.co/Qwen/Qwen2.5-32B-Instruct,18000000000000,2025-07-19T19:49:05.606261+00:00
2024-09-19,True,2025-07-19T19:49:05.627855+00:00,model,"Qwen2.5-72B-Instruct is an instruction-tuned 72 billion parameter language model, part of the Qwen2.5 series. It is designed to follow instructions, generate long texts (over 8K tokens), understand structured data (e.g., tables), and generate structured outputs, especially JSON. The model supports multilingual capabilities across over 29 languages.",,,qwen,,qwen-2.5-72b-instruct,False,Qwen2.5 72B Instruct,CN,"The Qwen Team from Alibaba Cloud, developing the Qwen series of large language models including state-of-the-art mixture-of-experts and thinking-enabled models",qwen,Alibaba Cloud / Qwen Team,https://qwenlm.github.io,72700000000,2024-09-19,https://www.alibabacloud.com/help/en/model-studio/developer-reference/use-qwen-by-calling-api,,,https://github.com/QwenLM/Qwen2.5,https://qwenlm.github.io/blog/qwen2.5/,https://huggingface.co/Qwen/Qwen2.5-72B-Instruct,18000000000000,2025-07-19T19:49:05.627855+00:00
2024-09-19,True,2025-07-19T19:49:05.642960+00:00,model,"Qwen2.5-7B-Instruct is an instruction-tuned 7B parameter language model that excels at following instructions, generating long texts (over 8K tokens), understanding structured data, and generating structured outputs like JSON. The model features enhanced capabilities in mathematics, coding, and multilingual support across 29+ languages including Chinese, English, French, Spanish, and more.",,,apache_2_0,,qwen-2.5-7b-instruct,False,Qwen2.5 7B Instruct,CN,"The Qwen Team from Alibaba Cloud, developing the Qwen series of large language models including state-of-the-art mixture-of-experts and thinking-enabled models",qwen,Alibaba Cloud / Qwen Team,https://qwenlm.github.io,7610000000,2024-09-19,https://www.alibabacloud.com/help/en/model-studio/developer-reference/use-qwen-by-calling-api,https://arxiv.org/abs/2407.10671,,https://github.com/QwenLM/Qwen2.5,https://qwenlm.github.io/blog/qwen2.5-llm/,https://huggingface.co/Qwen/Qwen2.5-7B-Instruct,18000000000000,2025-07-19T19:49:05.642960+00:00
2024-09-19,True,2025-07-19T19:49:05.882455+00:00,model,"Qwen2.5-Coder is a specialized coding model trained on 5.5 trillion tokens of code data, supporting 92 programming languages with a 128K context window. It excels in code generation, completion, repair, and multi-programming tasks while maintaining strong performance in mathematics and general capabilities.",qwen-2.5-32b-instruct,,apache_2_0,,qwen-2.5-coder-32b-instruct,False,Qwen2.5-Coder 32B Instruct,CN,"The Qwen Team from Alibaba Cloud, developing the Qwen series of large language models including state-of-the-art mixture-of-experts and thinking-enabled models",qwen,Alibaba Cloud / Qwen Team,https://qwenlm.github.io,32000000000,2024-09-19,https://www.alibabacloud.com/help/en/model-studio/developer-reference/use-qwen-by-calling-api,https://arxiv.org/abs/2409.12186,,https://github.com/QwenLM/Qwen2.5-Coder,https://qwenlm.github.io/blog/qwen2.5-coder/,https://huggingface.co/Qwen/Qwen2.5-Coder-32B,5500000000000,2025-07-19T19:49:05.882455+00:00
2024-09-19,True,2025-07-19T19:49:05.890300+00:00,model,"Qwen2.5-Coder is a specialized coding model trained on 5.5 trillion tokens of code data, supporting 92 programming languages with a 128K context window. It excels in code generation, completion, and repair while maintaining strong performance in math and general tasks. The model demonstrates exceptional capabilities in multi-programming language tasks and code reasoning.",qwen-2.5-7b-instruct,,apache_2_0,,qwen-2.5-coder-7b-instruct,False,Qwen2.5-Coder 7B Instruct,CN,"The Qwen Team from Alibaba Cloud, developing the Qwen series of large language models including state-of-the-art mixture-of-experts and thinking-enabled models",qwen,Alibaba Cloud / Qwen Team,https://qwenlm.github.io,7000000000,2024-09-19,https://www.alibabacloud.com/help/en/model-studio/developer-reference/use-qwen-by-calling-api,https://arxiv.org/abs/2409.12186,,https://github.com/QwenLM/Qwen2,https://qwenlm.github.io/blog/qwen2.5-coder/,https://huggingface.co/Qwen/Qwen2.5-7B-Coder,5500000000000,2025-07-19T19:49:05.890300+00:00
2024-07-23,True,2025-07-19T19:49:05.650844+00:00,model,"Qwen2-72B-Instruct is an instruction-tuned language model with 72 billion parameters, supporting a context length of up to 131,072 tokens. It's part of the new Qwen2 series, which has surpassed most open-source models and demonstrates competitiveness against proprietary models across various benchmarks.",,,tongyi_qianwen,,qwen2-72b-instruct,False,Qwen2 72B Instruct,CN,"The Qwen Team from Alibaba Cloud, developing the Qwen series of large language models including state-of-the-art mixture-of-experts and thinking-enabled models",qwen,Alibaba Cloud / Qwen Team,https://qwenlm.github.io,72000000000,2024-07-23,https://huggingface.co/Qwen/Qwen2-72B,https://arxiv.org/abs/2309.00071,https://huggingface.co/Qwen/Qwen2-72B,https://huggingface.co/Qwen/Qwen2-72B,https://qwenlm.github.io/blog/qwen2/,https://huggingface.co/Qwen/Qwen2-72B,,2025-07-19T19:49:05.650844+00:00
2024-07-23,True,2025-07-19T19:49:05.612662+00:00,model,"Qwen2-7B-Instruct is an instruction-tuned language model with 7 billion parameters, supporting a context length of up to 131,072 tokens.",,,apache_2_0,,qwen2-7b-instruct,False,Qwen2 7B Instruct,CN,"The Qwen Team from Alibaba Cloud, developing the Qwen series of large language models including state-of-the-art mixture-of-experts and thinking-enabled models",qwen,Alibaba Cloud / Qwen Team,https://qwenlm.github.io,7620000000,2024-07-23,https://huggingface.co/Qwen/Qwen2-7B-Instruct,https://arxiv.org/abs/2309.00071,https://huggingface.co/Qwen/Qwen2-7B-Instruct,https://huggingface.co/Qwen/Qwen2-7B-Instruct,,https://huggingface.co/Qwen/Qwen2-7B-Instruct,,2025-07-19T19:49:05.612662+00:00
2024-08-29,True,2025-07-19T19:49:05.619575+00:00,model,"An instruction-tuned, large multimodal model that excels at visual understanding and step-by-step reasoning. It supports image and video input, with dynamic resolution handling and improved positional embeddings (M-ROPE), enabling advanced capabilities such as complex problem solving, multilingual text recognition in images, and agent-like interactions in video contexts.",,2023-06-30,tongyi_qianwen,,qwen2-vl-72b,True,Qwen2-VL-72B-Instruct,CN,"The Qwen Team from Alibaba Cloud, developing the Qwen series of large language models including state-of-the-art mixture-of-experts and thinking-enabled models",qwen,Alibaba Cloud / Qwen Team,https://qwenlm.github.io,73400000000,2024-08-29,https://huggingface.co/Qwen/Qwen2-VL-72B-Instruct,https://arxiv.org/abs/2409.12191,,https://github.com/QwenLM/Qwen2-VL,https://qwenlm.github.io/blog/qwen2-vl/,https://huggingface.co/Qwen/Qwen2-VL-72B-Instruct,,2025-07-19T19:49:05.619575+00:00
2025-03-27,True,2025-07-19T19:49:05.639433+00:00,model,"Qwen2.5-Omni is the flagship end-to-end multimodal model in the Qwen series. It processes diverse inputs including text, images, audio, and video, delivering real-time streaming responses through text generation and natural speech synthesis using a novel Thinker-Talker architecture.",,,apache_2_0,,qwen2.5-omni-7b,True,Qwen2.5-Omni-7B,CN,"The Qwen Team from Alibaba Cloud, developing the Qwen series of large language models including state-of-the-art mixture-of-experts and thinking-enabled models",qwen,Alibaba Cloud / Qwen Team,https://qwenlm.github.io,7000000000,2025-03-27,,https://arxiv.org/pdf/2503.20215,https://chat.qwen.ai/,https://github.com/QwenLM/Qwen2.5-Omni,https://qwenlm.github.io/blog/qwen2.5-omni/,https://huggingface.co/Qwen/Qwen2.5-Omni-7B,,2025-07-19T19:49:05.639433+00:00
2025-02-28,True,2025-07-19T19:49:05.653921+00:00,model,"Qwen2.5-VL is a vision-language model from the Qwen family. Key enhancements include visual understanding (objects, text, charts, layouts), visual agent capabilities (tool use, computer/phone control), long video comprehension with event pinpointing, visual localization (bounding boxes/points), and structured output generation.",,,apache_2_0,,qwen2.5-vl-32b,True,Qwen2.5 VL 32B Instruct,CN,"The Qwen Team from Alibaba Cloud, developing the Qwen series of large language models including state-of-the-art mixture-of-experts and thinking-enabled models",qwen,Alibaba Cloud / Qwen Team,https://qwenlm.github.io,33500000000,2025-02-28,,https://arxiv.org/pdf/2502.13923,https://chat.qwen.ai/,https://github.com/QwenLM/Qwen2.5-VL,https://qwenlm.github.io/blog/qwen2.5-vl/,https://huggingface.co/Qwen/Qwen2.5-VL-32B-Instruct,,2025-07-19T19:49:05.653921+00:00
2025-01-26,True,2025-07-19T19:49:05.647509+00:00,model,"Qwen2.5-VL is the new flagship vision-language model of Qwen, significantly improved from Qwen2-VL. It excels at recognizing objects, analyzing text/charts/layouts in images, acting as a visual agent, understanding long videos (over 1 hour) with event pinpointing, performing visual localization (bounding boxes/points), and generating structured outputs from documents.",,,tongyi_qianwen,,qwen2.5-vl-72b,True,Qwen2.5 VL 72B Instruct,CN,"The Qwen Team from Alibaba Cloud, developing the Qwen series of large language models including state-of-the-art mixture-of-experts and thinking-enabled models",qwen,Alibaba Cloud / Qwen Team,https://qwenlm.github.io,72000000000,2025-01-26,,https://arxiv.org/pdf/2502.13923,https://chat.qwen.ai/,https://github.com/QwenLM/Qwen2.5-VL,https://qwenlm.github.io/blog/qwen2.5-vl/,https://huggingface.co/Qwen/Qwen2.5-VL-72B-Instruct,,2025-07-19T19:49:05.647509+00:00
2025-01-26,True,2025-07-19T19:49:05.635630+00:00,model,"Qwen2.5-VL is a vision-language model from the Qwen family. Key enhancements include visual understanding (objects, text, charts, layouts), visual agent capabilities (tool use, computer/phone control), long video comprehension with event pinpointing, visual localization (bounding boxes/points), and structured output generation.",,,apache_2_0,,qwen2.5-vl-7b,True,Qwen2.5 VL 7B Instruct,CN,"The Qwen Team from Alibaba Cloud, developing the Qwen series of large language models including state-of-the-art mixture-of-experts and thinking-enabled models",qwen,Alibaba Cloud / Qwen Team,https://qwenlm.github.io,8290000000,2025-01-26,,https://arxiv.org/pdf/2502.13923,https://chat.qwen.ai/,https://github.com/QwenLM/Qwen2.5-VL,https://qwenlm.github.io/blog/qwen2.5-vl/,https://huggingface.co/Qwen/Qwen2.5-VL-7B-Instruct,,2025-07-19T19:49:05.635630+00:00
2025-04-29,True,2025-07-19T19:49:05.624683+00:00,model,"Qwen3 235B A22B is a large language model developed by Alibaba, featuring a Mixture-of-Experts (MoE) architecture with 235 billion total parameters and 22 billion activated parameters. It achieves competitive results in benchmark evaluations of coding, math, general capabilities, and more, compared to other top-tier models.",,,apache_2_0,,qwen3-235b-a22b,False,Qwen3 235B A22B,CN,"The Qwen Team from Alibaba Cloud, developing the Qwen series of large language models including state-of-the-art mixture-of-experts and thinking-enabled models",qwen,Alibaba Cloud / Qwen Team,https://qwenlm.github.io,235000000000,2025-04-29,https://qwenlm.github.io/blog/qwen3/,,https://chat.qwen.ai/,https://github.com/QwenLM/Qwen3,,https://huggingface.co/Qwen/Qwen3-235B-A22B,36000000000000,2025-07-19T19:49:05.624683+00:00
2025-07-22,True,2025-08-03T22:06:11.701778+00:00,model,"Qwen3-235B-A22B-Instruct-2507 is the updated instruct version of Qwen3-235B-A22B featuring significant improvements in general capabilities including instruction following, logical reasoning, text comprehension, mathematics, science, coding and tool usage. It provides substantial gains in long-tail knowledge coverage across multiple languages and markedly better alignment with user preferences in subjective and open-ended tasks.",,,apache_2_0,,qwen3-235b-a22b-instruct-2507,False,Qwen3-235B-A22B-Instruct-2507,CN,"The Qwen Team from Alibaba Cloud, developing the Qwen series of large language models including state-of-the-art mixture-of-experts and thinking-enabled models",qwen,Alibaba Cloud / Qwen Team,https://qwenlm.github.io,235000000000,2025-07-22,https://qwenlm.github.io/blog/qwen3/,https://arxiv.org/abs/2505.09388,https://chat.qwen.ai/,https://github.com/QwenLM/Qwen3,https://qwenlm.github.io/blog/qwen3/,https://huggingface.co/Qwen/Qwen3-235B-A22B-Instruct-2507,,2025-08-03T22:06:11.701778+00:00
2025-07-25,True,2025-07-25T00:00:00.000000+00:00,model,"Qwen3-235B-A22B-Thinking-2507 is a state-of-the-art thinking-enabled Mixture-of-Experts (MoE) model with 235B total parameters (22B activated). It features 94 layers, 128 experts (8 activated), and supports 262K native context length. This version delivers significantly improved reasoning performance, achieving state-of-the-art results among open-source thinking models on logical reasoning, mathematics, science, coding, and academic benchmarks. Key enhancements include markedly better general capabilities (instruction following, tool usage, text generation), enhanced 256K long-context understanding, and increased thinking depth. The model supports only thinking mode with automatic <think> tag inclusion.",qwen3-235b-a22b,,apache_2_0,,qwen3-235b-a22b-thinking-2507,False,Qwen3-235B-A22B-Thinking-2507,CN,"The Qwen Team from Alibaba Cloud, developing the Qwen series of large language models including state-of-the-art mixture-of-experts and thinking-enabled models",qwen,Alibaba Cloud / Qwen Team,https://qwenlm.github.io,235000000000,2025-07-25,https://huggingface.co/Qwen/Qwen3-235B-A22B-Thinking-2507,,https://chat.qwen.ai/,https://github.com/QwenLM/Qwen3,https://qwenlm.github.io/blog/qwen3-thinking/,https://huggingface.co/Qwen/Qwen3-235B-A22B-Thinking-2507,,2025-09-15T00:00:00.000000+00:00
2025-04-29,True,2025-07-19T19:49:05.631206+00:00,model,"Qwen3-30B-A3B is a smaller Mixture-of-Experts (MoE) model from the Qwen3 series by Alibaba, with 30.5 billion total parameters and 3.3 billion activated parameters. Features hybrid thinking/non-thinking modes, support for 119 languages, and enhanced agent capabilities. It aims to outperform previous models like QwQ-32B while using significantly fewer activated parameters.",,,apache_2_0,,qwen3-30b-a3b,False,Qwen3 30B A3B,CN,"The Qwen Team from Alibaba Cloud, developing the Qwen series of large language models including state-of-the-art mixture-of-experts and thinking-enabled models",qwen,Alibaba Cloud / Qwen Team,https://qwenlm.github.io,30500000000,2025-04-29,https://qwenlm.github.io/blog/qwen3/,,https://chat.qwen.ai/,https://github.com/QwenLM/Qwen3,https://qwenlm.github.io/blog/qwen3/,https://huggingface.co/Qwen/Qwen3-30B-A3B,36000000000000,2025-07-19T19:49:05.631206+00:00
2025-04-29,True,2025-07-19T19:49:05.621845+00:00,model,"Qwen3-32B is a large language model from Alibaba's Qwen3 series. It features 32.8 billion parameters, a 128k token context window, support for 119 languages, and hybrid thinking modes allowing switching between deep reasoning and fast responses. It demonstrates strong performance in reasoning, instruction-following, and agent capabilities.",,,apache_2_0,,qwen3-32b,False,Qwen3 32B,CN,"The Qwen Team from Alibaba Cloud, developing the Qwen series of large language models including state-of-the-art mixture-of-experts and thinking-enabled models",qwen,Alibaba Cloud / Qwen Team,https://qwenlm.github.io,32800000000,2025-04-29,,,https://chat.qwen.ai/,https://github.com/QwenLM/Qwen3,https://qwenlm.github.io/blog/qwen3/,https://huggingface.co/Qwen/Qwen3-32B,,2025-07-19T19:49:05.621845+00:00
